,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,kfold
4428,-0.3846153846153847,-0.35294117647058804,0.5714285714285715,-0.17460317460317462,-0.40740740740740744,0.5,-0.25316455696202533,-1.05161290322581,-0.09523809523809534,-0.4705882352941178,0.8888888888888884,1.0,0.0,2
4429,-0.07692307692307666,-0.47058823529411753,0.14285714285714296,-0.19047619047619047,-0.48148148148148134,0.7916666666666666,0.22784810126582278,-1.0731182795698933,0.1904761904761907,-0.5882352941176473,1.2777777777777768,1.0,0.0,1
4430,1.153846153846154,-0.5294117647058821,0.642857142857143,-0.30158730158730157,-0.03703703703703706,0.08333333333333333,-0.1518987341772152,-0.6344086021505335,-1.0,-0.9411764705882356,0.11111111111111067,-2.0,0.0,1
4432,-1.0,-0.11764705882352919,0.07142857142857148,-0.28571428571428575,-0.03703703703703706,-0.375,0.46835443037974683,-0.32043010752690076,2.8095238095238093,-0.5882352941176473,-0.05555555555555632,0.0,0.0,4
4434,-0.7692307692307694,0.29411764705882376,0.07142857142857148,0.12698412698412695,-0.1111111111111112,-0.6666666666666666,-0.02531645569620253,-0.8193548387096894,0.8571428571428581,-0.41176470588235303,0.833333333333333,1.0,0.0,5
4435,1.0769230769230773,2.676470588235294,-1.4285714285714286,-0.17460317460317462,1.5925925925925923,-0.5416666666666666,-0.6962025316455697,0.3462365591397818,-0.09523809523809534,1.8235294117647056,-0.38888888888888934,-1.0,-1.0,2
4437,0.23076923076923067,0.058823529411764754,-0.4285714285714285,-0.07936507936507936,-0.07407407407407413,0.125,0.05063291139240506,-0.34408602150538303,-0.14285714285714196,0.1764705882352943,0.0,-1.0,0.0,5
4438,0.0,0.29411764705882376,-0.35714285714285704,1.1587301587301588,-0.22222222222222213,0.9166666666666666,0.6075949367088608,-0.23010752688172162,-0.6190476190476186,-0.9411764705882356,0.7222222222222213,0.0,0.0,5
4439,2.2307692307692313,2.6470588235294117,-0.21428571428571405,-0.06349206349206347,1.148148148148148,-0.3333333333333333,-0.5189873417721519,0.6688172043010575,0.33333333333333265,0.0,-0.2777777777777777,-1.0,-1.0,3
4440,0.0,-0.11764705882352919,3.071428571428571,-0.2380952380952381,-0.40740740740740744,-0.08333333333333333,0.05063291139240506,-0.4924731182795684,0.6666666666666674,-0.1764705882352943,0.499999999999999,0.0,0.0,5
4441,-0.5384615384615387,-0.7058823529411762,-0.5714285714285713,0.4285714285714286,0.03703703703703706,0.625,0.3670886075949367,-0.23010752688172162,-0.6190476190476186,0.1764705882352943,-0.166666666666667,-1.0,0.0,1
4442,-0.307692307692308,-0.7058823529411762,-0.07142857142857148,-0.30158730158730157,-0.5925925925925926,-0.6666666666666666,-0.569620253164557,-0.8473118279569931,-0.1904761904761907,0.4117647058823527,0.38888888888888834,0.0,0.0,5
4443,-1.3846153846153846,-0.7941176470588234,0.14285714285714296,-0.2222222222222222,-0.7037037037037036,-0.6666666666666666,-0.7468354430379747,-1.1053763440860185,0.428571428571428,1.9411764705882353,0.8888888888888884,2.0,0.0,2
4444,2.1538461538461546,0.8823529411764707,1.1428571428571426,-0.07936507936507936,0.5925925925925926,-0.8333333333333334,-1.139240506329114,0.690322580645141,0.14285714285714407,0.8235294117647061,0.2777777777777777,0.0,-1.0,2
4445,1.4615384615384621,-0.4117647058823528,1.214285714285714,-0.19047619047619047,1.111111111111111,0.0,-0.7341772151898734,0.4107526881720322,0.8571428571428581,0.11764705882352952,-0.5,0.0,-1.0,2
4446,0.9230769230769227,0.823529411764706,-0.14285714285714296,-0.2222222222222222,1.2592592592592593,-0.08333333333333333,-0.9240506329113924,0.24516129032256093,0.1904761904761907,0.1764705882352943,0.0,-1.0,-1.0,1
4447,-0.46153846153846134,0.3529411764705882,-0.21428571428571405,-0.30158730158730157,0.2962962962962963,-0.8333333333333334,0.5316455696202531,-0.18064516129033445,1.0,-0.05882352941176476,-0.666666666666667,1.0,0.0,3
4448,0.9230769230769227,0.32352941176470584,4.928571428571428,2.4126984126984126,0.0,1.0833333333333333,1.1012658227848102,1.0236559139784822,-1.1904761904761907,-0.4705882352941178,-0.38888888888888934,-1.0,0.0,4
4449,-0.846153846153846,-0.29411764705882343,-0.07142857142857148,-0.15873015873015872,-0.5185185185185184,-0.041666666666666664,-0.3291139240506329,-0.5677419354838844,0.8571428571428581,1.0588235294117645,0.333333333333333,1.0,0.0,3
4450,0.0,-0.764705882352941,-0.4285714285714285,1.7936507936507937,-0.1111111111111112,-0.08333333333333333,0.3924050632911392,0.6688172043010575,-1.428571428571428,-0.2941176470588235,-0.6111111111111116,0.0,0.0,2
4451,0.3846153846153847,1.1764705882352942,-0.7857142857142856,-0.06349206349206347,10.555555555555555,-0.875,-1.3164556962025316,0.4107526881720322,0.0,2.294117647058824,0.11111111111111067,0.0,-1.0,2
4452,0.6923076923076926,0.7058823529411764,0.4285714285714285,0.2380952380952381,-0.6296296296296297,0.4583333333333333,-0.05063291139240506,-0.621505376344093,-0.1904761904761907,0.1764705882352943,1.166666666666666,1.0,0.0,4
4454,2.1538461538461546,-0.23529411764705868,3.071428571428571,1.1111111111111112,0.3333333333333333,0.2916666666666667,1.3544303797468353,0.6043010752688072,-0.714285714285714,-0.4705882352941178,-0.166666666666667,-2.0,0.0,1
4455,-0.07692307692307666,0.0,-0.5714285714285713,0.8888888888888888,0.3333333333333333,1.125,1.2278481012658229,0.38924731182794875,-0.1904761904761907,-0.41176470588235303,-0.833333333333333,-1.0,0.0,2
4456,-0.307692307692308,-0.23529411764705868,1.4285714285714286,0.7936507936507937,0.0,1.3333333333333333,0.8987341772151899,0.2473118279569836,0.04761904761904873,-0.11764705882352952,-0.6111111111111116,-1.0,0.0,5
4457,0.3846153846153847,1.2352941176470589,0.35714285714285704,0.49206349206349204,0.8888888888888885,-0.5,-0.20253164556962025,0.6258064516128906,0.6666666666666674,1.7058823529411768,0.11111111111111067,-1.0,-1.0,3
4458,0.07692307692307666,2.1764705882352944,-2.214285714285714,-0.09523809523809526,0.18518518518518506,-0.9583333333333334,-1.3544303797468353,-0.36774193548388917,0.6666666666666674,0.8823529411764708,1.333333333333332,1.0,-1.0,4
4459,0.6153846153846153,-0.6470588235294117,1.0714285714285714,1.6825396825396826,0.18518518518518506,0.375,0.0,0.6688172043010575,-0.28571428571428603,-0.05882352941176476,-0.166666666666667,0.0,0.0,4
4460,-0.6923076923076926,-0.05882352941176443,0.28571428571428553,1.5555555555555558,0.03703703703703706,1.4166666666666667,1.4050632911392404,0.5612903225806403,-0.6190476190476186,-0.6470588235294118,-0.7777777777777777,-1.0,0.0,4
4461,0.153846153846154,-0.8823529411764703,0.28571428571428553,-0.28571428571428575,-0.40740740740740744,-0.5833333333333334,-0.569620253164557,-0.23440860215054307,1.1904761904761907,-0.7058823529411765,-0.22222222222222232,-1.0,0.0,5
4462,1.8461538461538467,0.7647058823529411,0.07142857142857148,0.5555555555555556,-0.7407407407407407,-0.375,0.620253164556962,-0.02150537634410733,-0.6190476190476186,-0.4705882352941178,0.16666666666666602,-1.0,0.0,1
4463,0.6923076923076926,0.11764705882352951,0.07142857142857148,-0.17460317460317462,0.7037037037037037,-0.625,-1.0379746835443038,-0.2688172043010909,0.9523809523809534,0.2941176470588238,1.2777777777777768,0.0,-1.0,2
4464,-0.5384615384615387,-0.11764705882352919,-0.9285714285714285,0.746031746031746,0.03703703703703706,0.6666666666666666,0.8607594936708861,0.2817204301075076,0.09523809523809534,-0.23529411764705904,-0.7222222222222223,-1.0,0.0,5
4465,-0.846153846153846,-0.5882352941176469,-0.35714285714285704,0.6984126984126985,-0.48148148148148134,0.16666666666666666,0.06329113924050633,0.02365591397848225,1.3333333333333348,-0.5294117647058826,-0.11111111111111166,0.0,0.0,5
4466,0.07692307692307666,1.5882352941176474,-1.214285714285714,-0.2222222222222222,1.148148148148148,-0.9166666666666666,-1.2658227848101267,0.22150537634407869,0.28571428571428603,0.6470588235294118,-0.5555555555555554,-1.0,-1.0,3
4467,1.0769230769230773,-0.764705882352941,0.14285714285714296,-0.2380952380952381,-0.5185185185185184,-0.5416666666666666,-0.25316455696202533,-0.19139784946237617,-0.33333333333333265,-0.5294117647058826,-0.333333333333334,0.0,0.0,3
4469,1.0769230769230773,0.0,-0.14285714285714296,-0.30952380952380953,-0.5555555555555555,-1.0416666666666667,-0.7974683544303798,-0.8795698924731183,-1.428571428571428,-1.1176470588235294,0.6111111111111107,-2.0,0.0,2
4470,0.23076923076923067,-0.17647058823529393,-0.5,-0.20634920634920637,0.1111111111111112,-0.7916666666666666,-0.0759493670886076,-0.43655913978496097,-0.4761904761904767,-0.4705882352941178,-0.22222222222222232,-1.0,0.0,3
4471,0.5384615384615387,3.9705882352941178,-1.4999999999999998,-0.14285714285714285,2.407407407407407,-0.75,-1.2151898734177216,0.30322580645159103,0.23809523809523728,-0.05882352941176476,-0.44444444444444464,-1.0,-1.0,5
4472,-0.153846153846154,-0.17647058823529393,0.9285714285714285,0.8253968253968254,-0.03703703703703706,0.9583333333333334,0.8227848101265823,0.20430107526879282,-0.04761904761904661,0.0,-0.5,-1.0,0.0,5
4474,0.7692307692307694,-0.4117647058823528,0.7857142857142856,1.8412698412698412,-0.1111111111111112,0.6666666666666666,0.569620253164557,1.1634408602150248,0.0,1.0588235294117645,-0.9444444444444446,1.0,0.0,3
4475,-0.07692307692307666,0.058823529411764754,-0.07142857142857148,-0.2698412698412698,0.22222222222222213,-0.20833333333333334,0.8607594936708861,-0.2752688172043112,0.3809523809523814,0.1764705882352943,-0.22222222222222232,-2.0,0.0,2
4476,-1.307692307692308,2.4999999999999996,-0.857142857142857,-0.2380952380952381,4.222222222222222,-0.9166666666666666,-0.7088607594936709,-0.2021505376344179,1.9523809523809534,0.588235294117647,0.38888888888888834,-1.0,-1.0,1
4477,0.6923076923076926,-0.47058823529411753,0.5714285714285715,-0.15873015873015872,0.3703703703703704,-0.3333333333333333,0.25316455696202533,-0.6731182795699029,-0.7619047619047628,0.05882352941176476,0.333333333333333,-1.0,0.0,2
4478,0.5384615384615387,0.5882352941176472,1.2857142857142856,0.746031746031746,-0.40740740740740744,-0.75,-0.10126582278481013,0.36774193548386525,0.5714285714285721,1.4705882352941178,-0.166666666666667,0.0,0.0,5
4479,0.307692307692308,-0.11764705882352919,-0.35714285714285704,1.396825396825397,0.22222222222222213,1.0833333333333333,0.6962025316455697,0.4516129032258003,-0.4761904761904767,0.5294117647058822,-0.2777777777777777,-1.0,0.0,1
4481,0.307692307692308,-0.4117647058823528,0.14285714285714296,-0.15873015873015872,-0.07407407407407413,0.08333333333333333,-0.21518987341772153,-0.3849462365591511,1.0,0.23529411764705904,0.6111111111111107,-1.0,0.0,2
4482,0.0,-0.23529411764705868,0.07142857142857148,0.9523809523809524,-0.03703703703703706,1.125,1.6075949367088607,0.13118279569892338,0.1904761904761907,-0.05882352941176476,0.05555555555555534,0.0,0.0,4
4483,0.153846153846154,-0.11764705882352919,0.0,-0.28571428571428575,-0.5925925925925926,-0.08333333333333333,-0.4810126582278481,-1.2838709677419302,-0.8571428571428581,-1.0588235294117647,1.333333333333332,0.0,0.0,2
4485,-0.07692307692307666,1.470588235294118,-0.07142857142857148,-0.12698412698412695,1.5185185185185182,-0.8333333333333334,-0.16455696202531644,0.5075268817204077,0.1904761904761907,3.941176470588235,0.11111111111111067,0.0,-1.0,2
4487,-0.5384615384615387,-0.17647058823529393,-0.4285714285714285,0.34920634920634924,-0.03703703703703706,-0.75,0.189873417721519,-0.6172043010752716,-1.142857142857142,1.0000000000000002,0.38888888888888834,0.0,0.0,1
4488,1.76923076923077,0.823529411764706,0.9285714285714285,-0.17460317460317462,1.4074074074074074,-0.8333333333333334,-1.2151898734177216,0.4709677419354611,0.33333333333333265,0.23529411764705904,-0.44444444444444464,-1.0,-1.0,5
4489,0.3846153846153847,0.823529411764706,-0.07142857142857148,-0.12698412698412695,0.5555555555555555,-0.9583333333333334,-1.3417721518987342,0.012903225806440523,1.0952380952380953,1.2352941176470587,0.666666666666666,1.0,-1.0,1
4490,0.07692307692307666,-0.8823529411764703,0.14285714285714296,-0.31746031746031744,2.1111111111111107,-0.375,-0.810126582278481,-0.9290322580645294,-0.09523809523809534,0.7647058823529412,0.666666666666666,0.0,0.0,5
4491,0.07692307692307666,-0.9999999999999999,-0.07142857142857148,0.015873015873015886,-1.074074074074074,-0.5833333333333334,-1.0253164556962024,-1.043010752688167,-0.9047619047619047,0.05882352941176476,0.8888888888888884,1.0,0.0,3
4492,0.23076923076923067,-0.29411764705882343,0.5714285714285715,2.373015873015873,0.3703703703703704,0.6666666666666666,0.3924050632911392,1.0774193548386908,0.0,-0.8823529411764708,-0.9444444444444446,-1.0,0.0,4
4493,-0.23076923076923067,-0.35294117647058804,0.0,-0.14285714285714285,-0.03703703703703706,0.041666666666666664,-0.27848101265822783,-0.4924731182795684,0.5714285714285721,0.7647058823529412,0.22222222222222135,2.0,0.0,5
4494,1.153846153846154,-0.7058823529411762,1.2857142857142856,0.9206349206349208,0.03703703703703706,-0.25,-0.12658227848101267,-0.04086021505376811,-1.571428571428572,-1.0,0.11111111111111067,-2.0,0.0,4
4495,-0.153846153846154,-0.35294117647058804,0.07142857142857148,0.8888888888888888,-0.03703703703703706,0.75,0.5189873417721519,-0.07956989247313744,-0.6190476190476186,0.05882352941176476,0.11111111111111067,0.0,0.0,3
4496,0.153846153846154,2.1470588235294117,-2.0,-0.19047619047619047,1.148148148148148,-0.9166666666666666,-1.3417721518987342,0.21075268817203696,0.6190476190476186,-0.7058823529411765,-0.44444444444444464,-1.0,-1.0,3
4497,-0.6153846153846153,0.058823529411764754,0.0,-0.2222222222222222,-0.44444444444444425,0.4583333333333333,-0.1518987341772152,-1.2365591397849418,0.23809523809523728,-0.7058823529411765,1.4444444444444438,1.0,0.0,2
4498,0.9230769230769227,-0.5294117647058821,1.2857142857142856,0.07936507936507936,0.3703703703703704,-0.625,-0.12658227848101267,-0.4494623655914015,-0.09523809523809534,-0.9411764705882356,0.666666666666666,0.0,0.0,1
4499,0.23076923076923067,-0.8529411764705881,0.14285714285714296,-0.30158730158730157,-0.18518518518518506,-0.625,-0.6835443037974683,-1.0258064516129048,-0.5238095238095233,-0.8235294117647061,0.833333333333333,1.0,0.0,1
4500,-1.0,-0.4117647058823528,-0.14285714285714296,0.07936507936507936,-0.2592592592592592,-0.08333333333333333,0.35443037974683544,-1.0537634408602086,-0.1904761904761907,-0.8823529411764708,0.999999999999999,0.0,0.0,2
4501,0.307692307692308,-0.5882352941176469,1.2857142857142856,0.5873015873015873,-0.3703703703703704,-0.5833333333333334,-0.10126582278481013,-0.23440860215054307,-0.04761904761904661,-0.7647058823529412,0.38888888888888834,1.0,0.0,4
4502,-0.846153846153846,0.8823529411764707,0.14285714285714296,-0.28571428571428575,0.07407407407407413,-0.7083333333333334,-0.012658227848101266,-0.7634408602150581,1.1904761904761907,-0.41176470588235303,0.666666666666666,-1.0,0.0,4
4504,-0.07692307692307666,-0.17647058823529393,-0.28571428571428553,0.19047619047619052,-0.5925925925925926,-0.375,-0.4810126582278481,-0.8602150537634337,-0.428571428571428,-0.7058823529411765,0.666666666666666,0.0,0.0,4
4505,0.0,-0.29411764705882343,-0.07142857142857148,0.19047619047619052,-0.2592592592592592,0.5,1.2025316455696202,-0.47096774193548496,0.33333333333333265,-0.11764705882352952,0.833333333333333,0.0,0.0,3
4507,-0.6153846153846153,0.058823529411764754,-0.35714285714285704,1.650793650793651,-0.03703703703703706,1.1666666666666667,1.1139240506329113,0.6150537634408488,-0.1904761904761907,-0.4705882352941178,-0.44444444444444464,0.0,0.0,4
4509,-1.5384615384615388,0.3529411764705882,-0.4285714285714285,0.7619047619047619,-0.5925925925925926,-0.20833333333333334,-0.02531645569620253,-0.5333333333333365,0.8571428571428581,-0.6470588235294118,0.5555555555555554,0.0,0.0,5
4511,-1.153846153846154,0.5000000000000001,0.5,-0.20634920634920637,-0.40740740740740744,-0.5,-0.25316455696202533,-0.7462365591397961,0.3809523809523814,-0.7058823529411765,0.11111111111111067,0.0,0.0,1
4513,2.1538461538461546,0.29411764705882376,0.5714285714285715,-0.253968253968254,0.7037037037037037,-1.0833333333333333,-1.4050632911392404,-0.04086021505376811,-0.09523809523809534,0.23529411764705904,0.6111111111111107,1.0,-1.0,4
4516,-0.5384615384615387,-0.29411764705882343,-0.14285714285714296,1.6984126984126984,-0.44444444444444425,1.0,0.20253164556962025,0.16774193548387004,-0.1904761904761907,-0.7647058823529412,0.16666666666666602,0.0,0.0,3
4521,0.5384615384615387,-0.17647058823529393,-0.35714285714285704,-0.15873015873015872,0.18518518518518506,-0.4166666666666667,-0.5189873417721519,0.0451612903225657,-0.28571428571428603,1.6470588235294121,0.333333333333333,0.0,-1.0,3
4523,0.307692307692308,1.0588235294117645,1.0714285714285714,-0.12698412698412695,2.4814814814814814,-0.9166666666666666,-1.240506329113924,0.33978494623653765,0.5238095238095233,0.7058823529411765,0.11111111111111067,-1.0,-1.0,3
4524,-0.153846153846154,-0.11764705882352919,-0.35714285714285704,2.0793650793650795,0.07407407407407413,1.0833333333333333,0.9873417721518988,0.7548387096773913,-0.28571428571428603,-0.05882352941176476,-0.5555555555555554,-1.0,0.0,3
4525,0.7692307692307694,1.7058823529411762,-1.0714285714285714,-0.15873015873015872,2.7037037037037033,-1.0833333333333333,-1.4050632911392404,-0.07526881720431597,0.04761904761904873,0.4117647058823527,0.499999999999999,0.0,-1.0,4
4526,0.7692307692307694,1.764705882352941,-1.0714285714285714,-0.19047619047619047,0.6666666666666666,-1.0833333333333333,-1.2911392405063291,0.2817204301075076,1.0,2.4117647058823533,0.11111111111111067,1.0,-1.0,2
4527,0.153846153846154,1.852941176470588,-2.071428571428571,-0.17460317460317462,1.8148148148148147,-0.7916666666666666,-1.1012658227848102,0.02365591397848225,1.1904761904761907,0.11764705882352952,0.833333333333333,0.0,-1.0,3
4529,-0.23076923076923067,-0.8235294117647057,0.5,-0.20634920634920637,-0.3703703703703704,-0.375,-0.43037974683544306,-0.9526881720430116,-0.5714285714285721,0.11764705882352952,0.6111111111111107,0.0,0.0,3
4530,0.153846153846154,2.1764705882352944,-2.0,-0.11111111111111115,1.148148148148148,-0.5416666666666666,-0.4050632911392405,0.5462365591397771,1.5238095238095233,0.3529411764705879,-0.333333333333334,-1.0,-1.0,2
4531,-0.6153846153846153,0.4705882352941177,-0.6428571428571428,0.8412698412698414,-0.8148148148148147,0.2916666666666667,1.240506329113924,0.3247311827956745,0.5714285714285721,0.5294117647058822,-0.38888888888888934,0.0,0.0,1
4532,-0.23076923076923067,-0.29411764705882343,0.07142857142857148,0.9523809523809524,-0.8888888888888888,-0.375,-0.11392405063291139,-0.48817204301077083,0.6190476190476186,-0.9411764705882356,1.2777777777777768,0.0,0.0,1
4534,0.7692307692307694,0.23529411764705901,0.28571428571428553,1.1111111111111112,-0.44444444444444425,-0.2916666666666667,-0.12658227848101267,-0.06881720430109571,-0.428571428571428,-0.8823529411764708,0.7222222222222213,0.0,0.0,1
4536,0.46153846153846134,0.11764705882352951,1.2857142857142856,0.1507936507936508,-0.1111111111111112,-0.08333333333333333,0.16455696202531644,-0.7935483870967845,-0.6190476190476186,0.9411764705882356,1.3888888888888884,1.0,0.0,5
4537,0.153846153846154,0.411764705882353,1.0714285714285714,-0.14285714285714285,0.9999999999999998,-0.20833333333333334,-0.9367088607594937,0.09677419354837555,0.9047619047619047,2.0,0.38888888888888834,1.0,-1.0,4
4539,-1.307692307692308,0.823529411764706,-1.4285714285714286,-0.30158730158730157,-0.6666666666666665,-0.9583333333333334,-0.8481012658227848,-0.8881720430107612,1.428571428571428,-0.1764705882352943,0.499999999999999,-2.0,0.0,4
4540,0.3846153846153847,-0.11764705882352919,3.4285714285714284,1.4206349206349205,-0.2592592592592592,0.9166666666666666,0.5189873417721519,0.7526881720429925,-1.0952380952380953,-0.41176470588235303,-0.8888888888888893,-1.0,0.0,1
4541,-0.6153846153846153,-0.11764705882352919,0.07142857142857148,0.5238095238095238,0.03703703703703706,0.75,0.5189873417721519,-0.44516129032258,0.0,0.5294117647058822,0.38888888888888834,0.0,0.0,1
4543,-0.07692307692307666,-0.5294117647058821,0.21428571428571447,-0.17460317460317462,-0.14814814814814825,-0.16666666666666666,0.22784810126582278,-0.29892473118279345,0.4761904761904767,0.5294117647058822,-0.11111111111111166,-2.0,0.0,4
4545,0.6923076923076926,1.5000000000000002,-1.7857142857142856,0.15873015873015872,1.4814814814814812,-0.08333333333333333,-0.7215189873417721,0.3462365591397818,0.714285714285714,0.9411764705882356,0.22222222222222135,0.0,-1.0,1
4546,2.3846153846153846,0.4705882352941177,0.21428571428571447,-0.09523809523809526,1.4074074074074074,-1.0,-1.2784810126582278,0.4172043010752524,-0.1904761904761907,0.8235294117647061,0.16666666666666602,1.0,-1.0,2
4547,0.46153846153846134,0.823529411764706,-0.14285714285714296,-0.14285714285714285,1.0370370370370368,-0.4166666666666667,-0.6582278481012658,0.49247311827954454,0.9047619047619047,0.7647058823529412,-0.44444444444444464,-1.0,-1.0,1
4548,1.4615384615384621,0.3529411764705882,0.642857142857143,0.09523809523809526,2.333333333333333,-0.7083333333333334,-1.1898734177215189,0.12903225806450072,0.09523809523809534,1.1176470588235292,0.9444444444444436,1.0,-1.0,2
4549,-0.07692307692307666,-0.23529411764705868,0.28571428571428553,0.9841269841269841,-0.48148148148148134,0.5416666666666666,0.4050632911392405,-0.04086021505376811,0.0,-0.8823529411764708,0.666666666666666,0.0,0.0,3
4550,-0.846153846153846,0.0,0.14285714285714296,0.6984126984126985,-0.3703703703703704,1.2083333333333333,1.1012658227848102,0.012903225806440523,0.23809523809523728,-0.5882352941176473,-0.38888888888888934,-1.0,0.0,4
4551,-0.6153846153846153,-0.05882352941176443,-0.28571428571428553,1.1587301587301588,-0.6296296296296297,-0.125,-0.12658227848101267,-0.21720430107528108,-0.04761904761904661,-0.8823529411764708,0.22222222222222135,0.0,0.0,2
4552,2.2307692307692313,1.411764705882353,1.8571428571428565,-0.09523809523809526,1.7037037037037035,0.041666666666666664,-0.8354430379746836,0.47526881720428255,-0.09523809523809534,1.4705882352941178,0.7222222222222213,1.0,-1.0,2
4553,0.6153846153846153,-0.5882352941176469,0.07142857142857148,0.6984126984126985,-1.1851851851851851,0.75,0.0759493670886076,-0.45376344086022297,-1.0476190476190466,-0.7058823529411765,0.38888888888888834,0.0,0.0,4
4554,0.5384615384615387,-0.11764705882352919,2.642857142857143,0.07936507936507936,11.518518518518517,-1.0,-1.3670886075949367,0.496774193548366,0.1904761904761907,3.3529411764705888,-0.22222222222222232,1.0,-1.0,3
4555,1.9230769230769234,0.5882352941176472,0.7142857142857141,0.9365079365079366,0.8148148148148149,-0.4583333333333333,-1.0,0.7956989247311594,0.3809523809523814,1.7647058823529416,0.333333333333333,1.0,-1.0,4
4557,1.5384615384615388,0.647058823529412,0.857142857142857,-0.09523809523809526,0.7777777777777779,0.0,-0.9113924050632911,-0.1268817204301258,-0.04761904761904661,0.5294117647058822,1.0555555555555542,0.0,-1.0,3
4558,-0.07692307692307666,-0.4117647058823528,0.4285714285714285,1.9047619047619049,0.22222222222222213,1.25,0.759493670886076,0.9268817204300829,0.7619047619047628,1.8235294117647056,-0.44444444444444464,1.0,0.0,4
4559,0.307692307692308,-0.23529411764705868,-0.21428571428571405,0.6746031746031746,-0.7037037037037036,-0.625,-0.5063291139240507,-0.5397849462365568,-1.285714285714286,-0.8235294117647061,0.666666666666666,1.0,0.0,1
4560,0.307692307692308,-0.5294117647058821,0.857142857142857,0.7619047619047619,-0.07407407407407413,-0.08333333333333333,0.4430379746835443,0.3247311827956745,-0.09523809523809534,0.23529411764705904,-0.7222222222222223,1.0,0.0,2
4561,0.3846153846153847,0.23529411764705901,0.5,0.9047619047619047,2.9259259259259256,0.8333333333333334,1.0253164556962024,0.47741935483870523,-1.0952380952380953,0.3529411764705879,-0.5,-1.0,0.0,5
4562,0.6153846153846153,1.7058823529411762,-1.2857142857142856,-0.14285714285714285,2.0370370370370368,-0.5,-1.0379746835443038,-0.10537634408604235,0.14285714285714407,0.11764705882352952,0.499999999999999,0.0,-1.0,4
4563,3.307692307692309,0.4705882352941177,0.7142857142857141,-0.11111111111111115,1.5185185185185182,-0.9583333333333334,-1.2911392405063291,0.840860215053749,-0.5714285714285721,1.7058823529411768,-0.5555555555555554,-1.0,-1.0,1
4564,0.5384615384615387,-0.17647058823529393,1.4285714285714286,-0.06349206349206347,-0.07407407407407413,-0.125,0.5189873417721519,-0.7806451612903201,-1.0,-0.05882352941176476,0.499999999999999,0.0,0.0,4
4565,1.153846153846154,-0.47058823529411753,0.7142857142857141,0.20634920634920634,-0.40740740740740744,-0.20833333333333334,-0.24050632911392406,-0.04086021505376811,-0.14285714285714196,0.11764705882352952,-0.333333333333334,0.0,0.0,5
4566,-0.7692307692307694,1.1764705882352942,-2.214285714285714,-0.11111111111111115,0.7777777777777779,-0.5833333333333334,-1.0759493670886076,-0.42365591397849656,1.7619047619047628,0.4705882352941175,1.2222222222222214,0.0,-1.0,1
4568,-0.6153846153846153,1.5882352941176474,-1.5714285714285714,-0.20634920634920637,0.22222222222222213,-0.20833333333333334,-1.0886075949367089,-0.1870967741935547,1.571428571428572,0.5294117647058822,0.5555555555555554,-1.0,-1.0,2
4569,0.153846153846154,-0.47058823529411753,0.21428571428571447,1.4126984126984128,-0.14814814814814825,0.3333333333333333,1.2025316455696202,0.2817204301075076,-0.5714285714285721,-0.05882352941176476,-0.38888888888888934,0.0,0.0,2
4570,-0.5384615384615387,0.7058823529411764,-0.07142857142857148,0.03174603174603177,-0.6296296296296297,0.8333333333333334,0.5822784810126582,-0.47096774193548496,1.5238095238095233,1.6470588235294121,0.7777777777777767,1.0,0.0,3
4571,0.0,-0.47058823529411753,0.21428571428571447,0.873015873015873,-0.5185185185185184,0.08333333333333333,1.7088607594936709,0.08817204301073261,0.04761904761904873,0.2941176470588238,0.11111111111111067,0.0,0.0,5
4572,0.3846153846153847,-0.47058823529411753,2.642857142857143,1.253968253968254,-0.07407407407407413,0.375,0.189873417721519,0.6258064516128906,-1.0,-0.8823529411764708,-0.8888888888888893,-1.0,0.0,1
4573,0.3846153846153847,0.5294117647058825,0.14285714285714296,0.9841269841269841,-0.14814814814814825,-0.4166666666666667,-0.02531645569620253,-0.09677419354839942,-0.6190476190476186,-0.5294117647058826,0.6111111111111107,0.0,0.0,1
4574,0.46153846153846134,0.11764705882352951,1.2857142857142856,1.650793650793651,0.5555555555555555,0.875,0.9240506329113924,0.8623655913978324,0.04761904761904873,0.11764705882352952,-0.7222222222222223,-2.0,0.0,4
4575,1.2307692307692306,-0.764705882352941,1.2857142857142856,0.6825396825396826,-0.14814814814814825,-0.8333333333333334,-0.6962025316455697,0.08817204301073261,-0.3809523809523814,0.4705882352941175,0.11111111111111067,0.0,0.0,4
4576,-0.153846153846154,2.294117647058824,-1.5714285714285714,0.14285714285714285,0.7777777777777779,-0.5833333333333334,-1.1265822784810127,0.07526881720429208,0.9523809523809534,0.05882352941176476,0.4444444444444437,-2.0,-1.0,4
4577,4.076923076923078,-0.11764705882352919,1.2857142857142856,0.015873015873015886,1.1851851851851851,-0.041666666666666664,-0.9113924050632911,0.9483870967741663,-0.04761904761904661,1.7058823529411768,-0.05555555555555632,0.0,-1.0,4
4579,0.07692307692307666,1.0000000000000002,-0.7857142857142856,-0.17460317460317462,1.111111111111111,-0.041666666666666664,-0.810126582278481,0.15268817204300686,0.7619047619047628,0.7647058823529412,0.05555555555555534,0.0,-1.0,5
